Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50
40484.634101072676,21811.18598665624,28931.58434108048,18065.703993028772,20134.94750365815,24765.63639341156,26364.431139786433,15498.26480892181,19385.9194152489,10797.25896815929,14605.473122678572,20348.880193908542,29538.500658197605,22952.62457970285,17208.121540332788,32542.678488500726,21059.794860743747,19980.23806283287,44720.60396370004,15651.617945487898,18157.552555244252,14495.081692220047,23207.56914826815,49871.80750931828,15156.391546942452,18866.869086961313,25214.835124063276,10957.24987946262,32353.39547258135,21489.609216049717,23634.598170604382,26234.11329737332,16055.16038814912,13303.520208527943,24767.888573658678,12913.840441182798,27788.77347860541,17446.02434842118,14167.967647901365,13955.533843852018,24358.474656170816,29303.15289389379,14124.221471712346,24879.23358078365,18123.537981509384,25515.028134287528,22793.93927478755,19586.212260812645,28761.550222303962,39300.31563595379
40353.46635031154,21740.5185016877,28837.847768471194,18006.961528885728,20069.710215564064,24685.397599668413,26278.457515351874,15439.864639288317,19321.98363965748,10762.274539163684,14557.948798728763,20282.951060428437,29441.933789792616,22878.24523459163,17152.362913348534,32434.221269418496,20991.53706800367,19903.953308255554,44575.38147844668,15600.907655836845,18098.72318995834,14446.67136473839,23066.53739798287,49710.22488628544,15107.285662494487,18805.584332107537,25133.170865172884,10921.749056665787,32243.283231112582,21419.984189957893,23558.022210181538,26149.013340268506,16003.140492204351,13260.417612649184,24687.56604614765,12872.000384035948,27686.036589355062,17389.500291224726,14122.062269067043,13910.243194997402,24279.554680640213,29131.35568681797,14078.437989461374,24774.172811424647,18064.737425859363,25432.30204065841,22720.088298681516,19522.312147832286,28668.358600129737,39180.75145288016
40655.03187121109,21902.987164875456,29053.355911152816,18141.37307989288,20219.69222971876,24869.874233528117,26474.42737381945,15549.175327245195,19465.543082080345,10842.700641148771,14666.590860138303,20434.527597839606,29661.31547498244,23049.206080064538,17280.540273706592,32674.364573652303,21148.39014375089,20040.98879903108,44908.252670415786,15717.49481102437,18233.97677236476,14553.559312702158,23187.533121065546,50081.71366364942,15220.183857903316,18946.00371411909,25321.003420095323,11003.368388071307,32480.317034695607,21580.0578905374,23734.072719539807,26344.35111375769,16122.731974192282,13359.51404986698,24872.002281509973,12968.194140159232,27883.51416056681,17519.4537794327,14227.596360772868,14014.139788068616,24460.99823968703,29286.990791916243,14183.630595946717,24930.381179519154,18199.676549820986,25622.31645160245,22889.877808291334,19667.87649813132,28882.595715887936,39459.76827860036
40714.44577508704,21934.99607602977,29095.814943059304,18167.715375087937,20249.240579966234,24906.22086245101,26512.67450025602,15565.300158682598,19493.08219791892,10858.544760471175,14687.860921731884,20464.39093830616,29703.966567321117,23082.879322486264,17305.790006416442,32719.68019733149,21179.276308056542,20087.722246859787,44973.61592302766,15740.46460548502,18260.62419319723,14573.661551733307,23190.235052786942,50154.90306137225,15242.426795490475,18973.564943168774,25358.10057169986,11019.44888393198,32523.520575323633,21611.59532701531,23768.75701877477,26382.768251867543,16146.292275679654,13379.037854106089,24908.28930077796,12987.146063319173,27914.023536125824,17545.056985109866,14248.387162067114,14034.559355853673,24496.74592776477,29310.08609103979,14204.348678240813,25000.42736859161,18226.209226309533,25659.71390940833,22923.329436226155,19696.26315853992,28924.800437479927,39629.39298790553
41093.36452091135,22139.13855318944,29366.602116925398,18336.494268293904,20437.693130401854,25138.014947119824,26758.617299233098,15698.377907118438,19672.877692601516,10959.599561542163,14824.263963435811,20654.84769636293,29979.170170271926,23297.684820340706,17466.842772437154,33019.8456103785,21376.34984668411,20217.495539661024,45391.69801928564,15886.957011152293,18430.571067961988,14707.21188911542,23278.240817113197,50621.68024320153,15384.283951104013,19149.92063979819,25594.020542318263,11122.00402551098,32818.59554557349,21812.728817615003,23989.964779435824,26628.15731542252,16296.55848110385,13503.553075853646,25139.99475044552,13108.014050208512,28155.528221280692,17708.34426218443,14380.990274176169,14165.06657684455,24724.73076378592,29407.766926031654,14336.502546313974,25096.020754225137,18395.71721918907,25898.437148163033,23136.67089463813,19878.934996124528,29193.98740613159,39816.02248635225
40184.19258055308,21649.32072458779,28716.879444186157,17930.996609648835,19985.519672426723,24581.85193429432,26167.10505932273,15358.39581755509,19238.63371679826,10717.125222447248,14496.466595624495,20197.86861526698,29316.668791188007,22782.247754721684,17080.401648970615,32292.00336053205,20903.430563651225,19872.69463865668,44387.72351452913,15535.465336021443,18022.80309239885,14383.118196829393,22897.418046712322,49501.69956279053,15043.913777202202,18726.378277834825,25028.004851797206,10875.934761082639,32097.238264709613,21330.1321450177,23459.198920106406,26039.114261818137,15936.006566500686,13204.79312531571,24583.85203417568,12818.00522014041,27543.98194938063,17316.55522516874,14062.819244379076,13851.738651854295,24177.707376788534,28972.182305142524,14019.358616598394,24778.254504820106,17988.79661819427,25325.49928552804,22624.78260766166,19439.51864441581,28548.08921103107,39342.43489906732
39847.87241793586,21468.12707384825,28476.53454873586,17780.762826122475,19818.250599706807,24376.11505360868,25947.67678887574,15223.599994924565,19076.756027124724,10627.427123407178,14374.983476306945,20028.823276267307,29070.643997388128,22591.561667353268,16937.443743237538,32019.428801753005,20728.460691773118,19696.371944174392,44015.96960733297,15405.441814516787,17871.96188650171,14261.633676819562,22654.575818148536,49087.396093494855,14918.004203867273,18569.528397753078,24818.544387096757,10784.909014077044,31824.56095785186,21151.610366901128,23262.857000144933,25821.102119199084,15802.629084091015,13094.276081522175,24378.040246100947,12710.725383885789,27303.749328751743,17171.62493553746,13945.119434032578,13735.749291106795,23975.35291961305,28668.93386841931,13902.007318449158,24540.409544436065,17838.177837377807,25113.493385739355,22435.425298801103,19276.48264592327,28309.156440776962,38999.580777195486
39810.87665007837,21448.195188455655,28450.096217210867,17764.130583358557,19799.850088782867,24353.486604994,25923.263503502396,15204.64236679181,19058.38068560524,10617.559204790557,14361.51768199713,20010.228012544918,29043.144874657217,22570.578951257892,16921.715434712918,31987.92059799682,20709.20093201008,19706.959014222182,43974.90930806243,15391.139014529515,17855.369107189017,14247.539858403088,22623.395246430515,49041.82152894901,14904.153895759286,18552.195297135408,24795.70147572533,10774.89603305602,31791.89672362762,21131.972679379476,23241.258411520903,25797.0685746566,15787.956280967237,13082.119025981214,24355.36223455025,12698.92442646777,27270.912597051352,17155.682366679877,13932.171241024356,13722.952134902936,23953.093598422383,28655.21612016188,13889.09508523974,24663.217999635825,17821.5694587327,25090.14276483679,22414.595685178745,19258.325368572387,28282.880058888924,39248.90840077844
40287.325630706044,21704.88226868647,28790.581543886605,17976.421377867588,20036.80905428543,24644.946486311863,26232.702779012518,15374.681376053733,19284.826367895035,10744.625270038572,14533.09722043823,20249.706605857573,29389.46898019663,22840.678745171204,17124.223488494437,32366.3445294064,20957.007781681397,19944.83501032904,44500.71118393496,15575.337231479782,18069.058760009924,14415.943248004332,22813.50632397327,49628.74323834853,15082.523824831522,18773.99532792708,25092.56755258242,10903.847934227195,32164.669842856558,21384.876098971028,23519.403465561725,26105.652952140113,15976.900408552798,13238.683331991451,24646.7317323203,12850.90273257841,27578.77780811222,17360.998302006326,14098.905858834432,13887.07570808106,24239.759655242942,28916.437157112305,14055.289944472064,24983.59352730379,18034.736631504413,25390.479164317923,22682.84929233371,19488.161385251682,28621.367921341945,39841.06728623637
40733.505659205766,21945.26368185565,29109.43573171545,18175.869949684893,20258.71788460006,24917.888309777576,26524.186778426778,15558.965271597383,19500.332794860748,10863.624827314145,14694.398844448244,20473.97104955215,29716.434277771266,23093.663018851294,17313.88254347523,32729.969912093802,21189.148912487435,20239.794810391428,44994.11976014844,15747.833278339189,18269.172642634083,14578.075620976004,23223.81173739577,50178.380693703126,15249.562157707234,18982.18544874321,25370.461359706314,11024.607480955263,32529.943487986842,21621.71248554988,23779.881857248703,26394.948337532212,16153.847484069287,13385.301058879351,24919.823207300673,12993.22580956863,27905.950335819613,17553.270452016426,14255.053974505967,14041.003669625296,24508.213728192368,29452.084669835775,14211.00668532926,25320.147502323205,18234.612039942054,25671.72691483647,22934.0606642793,19704.74812616197,28938.34918187585,40341.453691539355
40975.65383891934,22075.722189452314,29282.48238608145,18284.16237560214,20379.15122278018,25066.016374173454,26682.50580882471,15660.87840891023,19617.55265114258,10928.20801186049,14781.986645218181,20595.682518794107,29894.08347378944,23230.96431494702,17416.81442549765,32928.01572002394,21315.141052179188,20385.778908760552,45261.97623626892,15841.449310180064,18377.777262558,14666.403041566895,23448.190276363028,50476.67690718988,15340.216233964376,19095.209655942996,25521.204255417655,11090.145386185048,32729.410331023948,21750.24692509628,23921.247447515856,26551.976852135656,16249.879638812024,13464.87256233509,25068.0514453183,13070.466546094418,28086.459995545283,17657.61925330884,14339.79822376281,14124.5600807442,24653.90753102791,29733.64119889932,14295.517352102208,25451.27339528811,18343.105590002295,25824.322344151056,23070.396610656182,19822.395386874592,29110.376874455236,40507.51225628995
41298.51693276742,22249.66433576711,29513.210439766404,18427.844198889714,20539.724116142697,25263.51951411901,26891.729918629244,15769.26867128485,19770.061966562705,11014.311998398915,14898.086480588978,20757.963901882493,30128.047010578106,23413.983922052077,17554.038446446957,33181.93104386872,21483.044882519294,20504.901493812304,45618.00721776589,15966.270243005896,18522.582908573215,14779.312732524866,23496.310363260025,50874.400416405624,15461.087576495001,19245.379998777134,25722.18341705153,11177.528949719741,32977.6030283656,21921.62556963975,24109.729864423614,26761.00129719689,16377.914795868443,13570.96752376842,25265.432904833357,13173.453829316284,28284.479800056226,17796.750494619257,14452.78335064648,14235.71446051446,24848.1652454308,29792.55855895946,14408.114580264162,25452.458746299504,18487.488499501917,26027.769448226936,23252.17722739265,19977.773602718997,29339.745188682762,40581.03905536508
40848.97521505794,22007.473019144396,29191.953883803075,18227.35239647995,20316.14608385418,24988.52309081041,26600.65669883278,15621.856713809848,19555.458308584017,10894.425091543724,14736.52082430389,20532.009764987088,29800.412067625795,23159.161093093484,17362.975479534587,32829.683643398654,21249.20759400059,20340.19591607433,45122.425427287395,15792.474545641282,18320.9612922161,14622.721745162837,23474.951333099692,50320.6264659953,15292.791173793668,19036.35615812652,25442.267004211564,11055.859554860242,32621.37807801475,21683.004768084014,23847.295008433543,26470.008280432427,16199.644687749149,13423.245123432684,24990.639414789173,13030.058436396044,28014.206957379713,17603.029693457738,14295.462711035156,14080.97990166959,24577.68853788837,29773.60670445228,14251.356741076408,25394.47987768501,18286.491506085298,25744.485922453798,22999.073133889626,19760.567452737538,29020.380355830748,40386.77326639801
41773.84535032518,22505.74759717398,29852.89497706398,18639.769309895073,20776.12591464956,25554.28982391916,27201.633040550918,15956.500218519743,19996.601586243894,11141.0857998462,15069.944933734347,20996.879264128205,30473.34951446502,23683.479065350664,17756.081740702048,33565.95736933985,21730.254818646343,20733.784149199106,46143.28264347463,16150.035243121094,18735.769983483133,14951.36543073186,23816.353687809176,51459.94389408365,15639.038207234393,19467.121871170883,26018.0892978759,11306.17756818044,33352.189827423856,22173.934184239006,24387.22354282677,27069.081331850906,16566.420448564902,13727.163605296046,25556.280618446075,13325.074696783582,28618.92148984013,18001.58354622857,14619.125878021054,14399.614438484228,25134.157090720357,30191.983089055146,14573.985352691116,25694.871172192386,18700.329248061542,26327.305423860755,23519.799927361804,20207.38640229475,29677.429318138707,40904.16723786053
42674.0527861241,22990.73539586668,30496.211334777934,19041.256191600012,21223.840308238014,26104.968398776236,27786.747020801602,16284.606967920381,20425.18207976599,11381.167564785053,15394.251186239284,21449.352496688618,30763.26351142527,24193.84556158682,18138.717181608314,34282.80490675704,22198.49130907553,21008.88192463849,47137.64493143968,16498.06118357139,19139.517335758388,15271.044136872928,24202.035864642952,52568.88234963439,15976.05238977848,19886.490461816426,26578.51592119241,11549.820570924972,34061.47283935258,22651.77241689796,24912.757140149435,27652.405486303993,16923.41725863313,14022.977759973084,26106.882653275185,13612.224017704963,29214.535114142473,18389.509513507142,14934.15916231528,14709.918572839551,25675.78678546974,30601.81617533198,14887.965550465402,25991.375391814705,19103.305510968403,26894.54920385286,24026.64095685178,20642.03041451757,30316.953947331604,41320.90101289713
42530.55540428381,22913.425910303533,30393.66362259974,18977.226819363834,21152.4720556533,26017.187418307993,27693.075202645963,16229.22830046547,20356.538632353964,11342.896607835497,15342.457777846956,21377.22609376949,30716.105668226744,24112.539154218703,18077.741521946336,34167.294815904526,22123.843517388545,20977.125695636347,46980.264748806694,16442.584179848578,19075.1580718016,15219.897001441364,24366.76072336598,52392.11565539171,15922.331047621517,19819.61533094722,26489.16405390479,11510.982707997837,33947.675047813245,22575.602711335712,24828.988996438005,27559.771828444238,16866.51019373547,13975.82356526264,26019.09378441475,13566.45103904381,29114.2012319914,18327.67225418376,14883.940861223973,14660.712088813902,25589.4484149646,30804.93877745091,14837.915688040186,25915.60876878691,19039.346280419664,26804.12542188048,23945.848066403705,20572.72175918795,30215.010627630218,41222.577551865674
42829.8763617335,23074.685217343726,30607.567730115905,19110.68333372024,21301.337716861475,26200.28914440752,27887.58076704963,16337.683602208319,20498.968513429973,11422.724236726417,15450.291574434132,21527.674441344112,30768.299538687657,24282.22482582565,18204.963921726285,34405.3367990445,22279.523130555852,21088.39434380191,47310.60093312446,16558.303572479967,19209.404956736016,15325.796163453622,24452.05759125844,52760.839253722625,16034.388920130219,19959.01119907733,26675.491445461415,11591.994543667342,34182.97772749969,22734.484977375436,25003.728929192373,27753.637659627482,16985.21133320887,14074.18242399226,26202.151854668395,13661.928821442858,29308.852560046664,18456.65849371906,14988.689559183564,14763.822242352691,25769.541482815886,30899.699316850238,14942.319391700541,25983.413262221373,19173.265969024997,26992.735313718556,24114.373826343784,20717.23184885282,30427.6538460292,41334.66305419465
42070.921744324995,22665.797801177814,30065.195049414688,18772.34004558152,20923.87533657018,25736.017365755866,27394.396231428305,16061.208627623793,20137.374200737224,11220.313745321782,15176.813941389055,21146.199421866284,30547.486623260716,23851.9754321477,17882.38182161958,33800.70466450161,21884.772250059374,20768.165768750063,46473.09606651803,16264.886873196345,18869.010170945545,15057.76524795349,24222.291839212572,51825.908412862016,15750.256353911112,19605.516402773825,26202.975570636307,11386.581908113929,33584.164017003044,22331.62501573895,24560.660819141234,27262.102126291316,16684.23295889441,13824.78488553749,25737.96796977916,13419.836505458392,28812.00604544643,18129.602537091192,14723.089381996246,14502.398324258724,25312.89966737611,30620.849641270655,14677.575005777566,25741.914565012547,18833.721794016536,26514.473488542128,23687.061937632145,20350.60242205761,29888.47556067824,40932.099547750986
42180.78848482757,22724.98866436992,30143.70925461151,18821.371938355318,20978.517194706463,25803.22584299398,27466.39043237802,16106.741176024647,20190.13700313213,11249.615807062406,15216.54222366576,21201.421981966512,30611.883024575975,23914.268767920166,17929.082807673236,33890.18797522364,21941.916808683476,20836.518610031988,46594.56813466405,16307.362056323092,18918.285930972634,15097.417956835037,24309.230250937566,51961.25029085939,15791.387629921792,19656.692073914026,26271.386488317854,11416.31756846653,33671.82401426368,22389.943273311615,24624.800555570557,27333.33021671287,16727.80312813993,13860.887827677761,25805.207823349116,13454.881939069104,28893.48028652149,18176.947359946807,14761.537837355845,14540.295803065232,25464.58957344524,30729.56358356194,14715.906632767605,25784.512620807236,18882.932423086404,26583.712229624223,23748.919871313414,20403.712413064968,29966.527873984134,41019.5194443825
42844.447118952485,23082.53477070245,30617.980448441132,19117.171562655876,21308.583668789925,26209.2003117917,27897.09583557454,16341.036104159362,20505.172224316986,11426.609404081815,15455.461457535663,21534.998172917018,30631.38498945539,24290.508233278262,18211.16602413063,34415.34615432712,22287.07996898642,21037.11476579789,47327.23603154092,16563.936720221864,19215.94001122886,15331.821504822006,24514.28760416073,52778.79016891965,16039.843991285106,19965.716026578397,26684.44699883156,11595.938149218595,34190.8195733732,22742.21926683045,25012.23734258457,27763.24744045589,16990.988613794358,14078.970471789171,26211.028428752044,13666.57662024384,29316.71790512728,18462.93746328027,14993.787464005443,14768.96839754503,25517.335064639294,30935.565753004827,14947.370098256279,25863.57378136655,19179.91895417459,27001.875144959486,24122.57755505745,20723.909812918635,30438.00072740086,41138.69668311935
42327.64411856758,22804.106964025264,30248.656878515056,18886.787350334824,21051.55446462327,25893.06008762517,27561.033237113294,16152.36712786387,20259.25260896469,11288.779995305478,15269.239840719873,21275.236350383806,30580.5691704336,23997.555929082322,17991.51491350633,34003.954269212314,22018.28746391879,20861.815396912683,46757.4463480766,16364.137381665116,18984.15138701234,15148.620163975911,24491.019842535876,52142.1593360819,15846.366745205392,19725.044960736137,26362.756705496635,11456.06434921003,33785.069837425624,22467.895569295553,24710.53625840504,27428.697467184546,16786.040574310347,13909.14556631309,25894.957062650257,13501.72613722272,28975.396630055715,18240.23178918321,14812.930043135015,14591.068895296346,25432.213944760668,30926.926909174734,14767.115325001283,25763.64192054367,18948.834517281637,26676.232821095135,23831.60354802081,20474.474323546277,30070.855269456555,40978.09959460115
42375.8489544343,22830.076767139828,30283.105560230793,18908.15547693185,21075.52773994137,25922.546497161366,27591.839942246912,16163.488253865115,20281.28279648902,11301.634590177951,15286.444969727318,21299.465652478277,30391.855241207315,24024.849227502822,18011.9908995796,34039.57672489195,22043.330666232756,20857.746769551777,46809.85459131971,16382.773678889076,19005.771487084923,15163.77549956285,24335.201348939918,52201.53888144932,15864.413129137212,19747.382641580167,26392.66298760918,11469.11108765088,33819.04072035859,22493.483131295336,24738.67453962014,27459.672253179455,16805.15519776544,13924.985996203124,25924.36882815931,13517.102577511698,28995.007742391543,18261.004676450586,14829.79794452784,14607.493502828755,25250.263938248776,30730.685273927284,14783.911250241981,25647.217291231667,18970.20688487581,26706.578472069177,23858.7441687994,20497.485193962893,30105.09743779338,40811.03142000533
42453.20217935906,22871.749997347742,30338.384591415266,18942.377222300973,21113.99780276435,25969.860558047458,27641.903998870683,16181.96490635257,20316.36829704826,11322.262348391572,15314.080459892206,21338.345873123882,30073.545786464274,24068.68556164152,18044.863704572617,34096.824248954406,22083.529955816586,20707.508085095018,46894.90517675432,16412.678929368827,19040.46477944326,15189.498244959432,24156.958722776195,52296.82679952607,15893.372039891234,19783.27568743361,26440.57476592391,11490.046897824357,33871.67430163734,22534.542921315526,24783.831159817473,27509.67277191267,16835.829314251325,13950.404780732883,25971.578806577396,13541.776808277755,29037.333252261327,18294.338465317174,14856.86623514925,14634.067475281934,25118.050971011802,30421.92826692341,14810.809633063196,25428.924960266726,19004.730582730204,26755.223347509793,23902.296117601552,20534.016232247785,30160.039998977685,40402.91118907001
42208.81287350565,22740.085736880064,30163.736358292943,18833.591250538626,20992.452912219444,25820.365099501836,27483.125180252668,16098.933119524625,20201.20778840947,11257.086000295403,15226.173463363457,21215.507941748045,30249.805369270118,23930.137712657546,17940.98768648433,33905.09216724468,21956.44481474059,20733.90922331137,46625.094710466255,16318.196463857816,18930.855003697372,15103.37341247203,24161.81426522514,51995.77139158323,15801.879101455741,19669.555727689818,26288.610031758282,11423.90242717362,33685.06876783758,22404.818871784537,24641.159271678127,27351.355512042468,16738.913325605776,13870.096828311922,25822.17462645644,13463.821194465285,28881.250697713505,18189.023896590483,14771.342439691874,14549.857801659819,25100.75100892443,30498.824072197123,14725.621877323876,25539.79919853546,18895.36857101076,26601.294161746366,23764.69835685305,20416.588438847408,29986.42850207632,40612.52905088002
42211.050562335455,22741.291803900793,30165.33548064013,18834.68016867873,20993.566865301622,25821.73546789875,27484.949650342798,16104.684994743395,20203.05786450718,11257.683979922293,15227.110460041098,21216.63267617927,30400.985441146782,23931.408446348145,17941.93661010242,33909.09295197509,21957.6356813975,20750.259843076135,46627.43010314694,16319.061568641957,18931.85861786931,15104.986915372941,24151.12147716879,52119.11309805488,15802.716793498641,19670.700024717404,26290.098080811615,11424.50806227951,33687.4550860266,22406.006657213933,24642.465079133515,27352.763085260958,16739.802409741875,13870.832147754192,25823.59651991849,13464.53497531441,28891.45802310928,18189.988182786365,14772.127036867078,14550.597959769904,25149.71560178566,30499.02151511473,14726.418674930319,25659.87401021871,18896.337294094857,26602.73160687356,23765.958235926555,20417.914040090225,29988.02123918513,40782.96865941682
41918.463295235386,22583.661658059,29956.243478620338,18704.585237748375,20848.052559624415,25642.75855397299,27295.81495658415,16015.318872140575,20066.40071128299,11179.655858311138,15122.126855130333,21069.568898114278,30834.58226175707,23765.563778537366,17817.586453514843,33683.65476519141,21805.520019570336,20804.79962179544,46305.152747764885,16205.945463678976,18800.63182535091,15004.192333653344,24313.794559490576,52676.66376508816,15693.18002536661,19534.681333552977,26108.273707315988,11345.31871381805,33464.979964218895,22250.698694793544,24471.65866241729,27163.45494374743,16623.77525491711,13774.686024489101,25644.82806521668,13371.205114088074,28724.257013183542,18063.90368926909,14669.738252777875,14449.950899548554,25393.33270860601,30785.67117578598,14624.449562871696,25935.237568337103,18765.590409109303,26418.476013997715,23601.223724995692,20277.603608891015,29780.174036357574,41242.29675078725
41822.050186191904,22531.718968450135,29887.343658779722,18661.55850953947,20800.101953632206,25583.779588999765,27232.994730919123,15977.471357575345,20020.171170182955,11153.942348080067,15087.319047169543,21021.108566222676,30784.579163099876,23710.90237666924,17776.611883912745,33605.83260440568,21755.373777319837,20725.12164838237,46199.02948123448,16168.671540345056,18757.390083555714,14970.17013744695,24309.459939351742,52623.076320321,15657.085582701658,19489.77674656465,26048.221605967607,11319.224306621289,33386.71111430895,22199.52174623879,24415.374964731913,27101.096634865833,16585.54073222461,13743.00403518608,25585.840920120863,13340.451137072561,28658.056178654595,18022.356433495945,14635.998012224622,14416.802531087935,25358.881383873,30760.30432563096,14590.802995611793,25886.38286905368,18722.521240334154,26357.706175545678,23546.940548140396,20230.916956678797,29711.678585026868,41138.58071277474
40887.08810867533,22028.006522488704,29219.190548297094,18244.46834822297,20335.101349780303,25011.836987631432,26624.59113909798,15625.48713607702,19573.284163273016,10904.589000070851,14750.158788195502,20551.16653207376,30244.068073151207,23180.837195812048,17379.21864052175,32856.66836442766,21269.03289615145,20294.871106142724,45167.18649864673,15807.209233577625,18338.05510778974,14636.710358188184,23975.810987622808,51800.52701733765,15307.06043709573,19054.134666224494,25465.96537105978,11066.174888276682,32643.300341519047,21703.23543604277,23869.55547508059,26495.53444250762,16214.760181492311,13435.769273933305,25013.9052823018,13042.215736019845,28026.451073618628,17619.453664794066,14308.800628051104,14094.726254978443,24986.591960970778,30333.930141129,14264.632473547703,25389.604961881254,18304.20499384278,25768.484254352094,23020.53171939968,19778.843046236296,29047.455377423717,40351.881700427926
39875.90024392398,21483.2274706673,28496.56410882643,17793.402568526784,19832.190246803297,24393.266405290935,25966.17292871734,15243.83201703768,19090.2205707994,10634.906266179305,14385.489122155044,20042.9109637515,29690.538201173033,22607.553994039165,16949.40286885184,32046.387734349064,20743.04995125321,19878.639927305278,44049.75402768329,15416.277550937506,17884.53250087648,14275.136402651106,23377.986451105957,50563.81957709374,14928.497932510323,18583.00304853246,24836.312319609242,10792.494803099198,31838.618259653227,21166.48778992924,23279.23053103125,25840.14549880475,15813.75062889392,13103.486211679288,24395.33234791187,12719.665735719525,27336.964402585647,17183.70295341953,13954.92788982647,13746.056610431344,24354.23115251194,29630.152281508846,13911.895185037265,24920.4738310965,17851.426583199027,25131.254671755072,22451.205719638856,19290.170237406368,28329.082279784376,39622.928295007965
40075.44984043045,21590.73499017054,28639.16848477663,17882.377517347326,19931.435371176573,24515.335807720086,26095.996882712567,15317.656297020902,19185.33946515856,10688.12562875221,14457.419758623486,20143.211013936354,29738.723205884788,22720.684344046887,17034.21348724153,32205.68286332437,20846.842216539022,19951.863275871307,44269.65464483664,15493.424698615763,17974.03145193278,14346.02806553347,23370.977910848786,50651.210294685,15003.203941889562,18675.95139968748,24960.54512066005,10846.503313755578,31996.371191593524,21272.410516992517,23395.7238740343,25969.28923830073,15892.886123171702,13169.059537181003,24517.385034570412,12783.318321610595,27470.28304542549,17269.694767268662,14024.761417965918,13814.722943236484,24387.07720577553,29618.821442934,13981.500000461565,24983.912144150447,17940.62722132412,25256.99918274909,22563.55751646432,19386.5399927002,28470.84633225606,39721.76312046356
38475.69825378895,20728.869672102257,27495.936021858815,17169.664741973065,19135.81017978249,23536.7372253481,25058.693098119977,14767.854797999405,18427.957935543684,10261.48483349211,13881.866983220994,19339.12437466201,30079.616742133905,21813.821348721904,16354.284477703832,30945.853450748615,20014.855778802328,19649.04946543383,42505.62881480723,14874.950524456499,17256.535193049494,13784.606412005063,23405.121480552054,51025.331490917524,14404.29958362888,17931.178104838804,23965.083100215135,10413.527241003241,30751.051136941325,20423.2479346198,22461.814227977557,24933.619142048272,15258.478717879787,12643.370518765347,23539.2992949246,12273.027511427134,26470.846037042324,16580.314567800993,13464.924528875687,13263.980828656346,24742.476974232024,29829.4210697484,13423.635107485743,25012.625284135174,17225.255685474236,24249.106212926526,21662.854290899406,18615.451388863912,27334.36941265428,39855.14651253253
38783.99059041805,20894.962630678277,27716.251357218538,17307.21016594864,19289.138344694547,23725.32799075504,25259.81358604069,14887.790553804609,18575.48530809165,10343.70669222933,13993.140867809421,19494.08202617749,30252.49182185281,21988.609338302813,16485.32831775372,31194.161489983802,20175.213616626854,19802.447400027097,42846.37608152081,14994.138309540434,17394.80578457186,13895.14403461149,23612.929073165025,51361.416107581514,14519.716255734862,18074.802263088826,24157.053030704166,10496.967198986682,30998.856719319312,20586.89228970826,22641.793550503742,25133.454734831357,15380.738999324698,12744.67743240177,23727.917706059285,12371.366995848017,26687.310060827072,16713.166839550202,13572.813475922792,13370.298095977185,25024.397189173975,30082.664139050372,13531.18574753829,25147.85385923493,17363.31558560174,24443.389994856992,21836.43117892221,18764.464853810823,27553.388371886274,40088.31603868038
39568.7284703648,21317.740384523986,28277.049562844866,17657.008051608704,19679.42316753978,24205.370197932436,25768.972462812388,15165.118936421584,18948.25011694572,10552.991541444218,14275.657951885989,19888.516543302965,30328.205049867553,22433.471842719922,16818.867124249602,31815.46309910062,20583.359940220198,20057.562002342464,43712.20470977947,15297.52298268864,17746.7644872651,14171.680085889813,23775.78793913875,51555.19442058517,14813.501355745657,18440.244642150905,24645.52492861483,10709.358127826234,31614.842260978123,21003.438239833078,23099.913099334022,25641.648506612015,15691.941062753343,13002.547522525478,24207.78328041571,12621.683689941983,27186.486161662426,17051.333565387464,13847.4358072468,13640.573854559976,24999.833053763854,30247.69825665748,13804.890185513083,25298.873622257233,17714.360861635017,24937.861096158093,22278.259738801862,19143.234409416655,28110.879568420653,40316.574121200545
39638.23087918005,21355.18365853238,28326.71815556394,17687.723384624005,19713.987548905774,24247.882377110505,25812.948226646986,15174.74272135232,18979.151372640867,10571.524112192083,14300.2944870595,19923.450691074657,29949.733285048027,22472.844810161627,16848.401691606927,31864.127719108244,20619.45298696505,19988.79651283802,43788.507611914734,15324.393057550913,17777.93665094647,14193.134169735706,23647.96485426667,51027.62982259737,14839.521104380092,18472.395982424034,24688.55278337504,10728.169098396254,31663.208142603286,21040.330745796826,23140.486180507673,25686.538706469855,15719.499852149258,13025.386476631045,24250.132408642257,12643.853657329542,27205.770259458153,17081.28420575728,13871.755375471146,13664.424304588576,24720.341712387974,30043.789085658536,13829.076364979983,25037.369427000558,17745.35533732233,24981.57815384257,22317.391466707104,19176.114149733083,28160.246725104167,39905.70700334963
